pais,valor_semana,dia_semana,voos_soma
Switzerland,20,3,242.0
Switzerland,20,4,243.0
Switzerland,20,5,292.0
Switzerland,20,6,531.0
Switzerland,21,0,737.0
Switzerland,21,1,779.0
Switzerland,21,2,905.0
Switzerland,21,3,961.0
Switzerland,21,4,854.0
Switzerland,21,5,205.0
Switzerland,21,6,673.0
Switzerland,22,0,619.0
Switzerland,22,1,763.0
Switzerland,22,2,963.0
Switzerland,22,3,783.0
Syria,20,0,2.0
Syria,20,2,1.0
Taiwan,1,2,1139.0
Taiwan,1,3,1035.0
Taiwan,1,4,1102.0
Taiwan,1,5,1050.0
Taiwan,1,6,1123.0
Taiwan,2,0,1021.0
Taiwan,2,1,946.0
Taiwan,2,2,949.0
Taiwan,2,3,1040.0
Taiwan,2,4,1133.0
Taiwan,2,5,1050.0
Taiwan,2,6,1014.0
Taiwan,3,0,977.0
Taiwan,3,1,987.0
Taiwan,3,2,1055.0
Taiwan,3,3,1029.0
Taiwan,3,4,1160.0
Taiwan,3,5,849.0
Taiwan,3,6,1048.0
Taiwan,4,0,1064.0
Taiwan,4,1,1069.0
Taiwan,4,2,1097.0
Taiwan,4,3,1130.0
Taiwan,4,4,1151.0
Taiwan,4,5,1046.0
Taiwan,4,6,997.0
Taiwan,5,0,1122.0
Taiwan,5,1,1148.0
Taiwan,5,2,1192.0
Taiwan,5,3,1098.0
Taiwan,5,4,1029.0
Taiwan,5,5,1048.0
Taiwan,5,6,1076.0
Taiwan,6,0,1012.0
Taiwan,6,1,1002.0
Taiwan,6,2,979.0
Taiwan,6,3,926.0
Taiwan,6,4,1007.0
Taiwan,6,5,970.0
Taiwan,6,6,972.0
Taiwan,7,0,876.0
Taiwan,7,1,810.0
Taiwan,7,2,812.0
Taiwan,7,3,775.0
Taiwan,7,4,792.0
Taiwan,7,5,712.0
Taiwan,7,6,814.0
Taiwan,8,0,745.0
Taiwan,8,1,758.0
Taiwan,8,2,725.0
Taiwan,8,3,729.0
Taiwan,8,4,763.0
Taiwan,8,5,765.0
Taiwan,8,6,727.0
Taiwan,9,0,666.0
Taiwan,9,1,676.0
Taiwan,9,2,657.0
Taiwan,9,3,657.0
Taiwan,9,4,692.0
Taiwan,9,5,623.0
Taiwan,9,6,677.0
Taiwan,10,0,563.0
Taiwan,10,1,555.0
Taiwan,10,2,566.0
Taiwan,10,3,554.0
Taiwan,10,4,552.0
Taiwan,10,5,559.0
Taiwan,10,6,523.0
Taiwan,11,0,484.0
Taiwan,11,1,490.0
Taiwan,11,2,520.0
Taiwan,11,3,484.0
Taiwan,11,4,522.0
Taiwan,11,5,517.0
Taiwan,11,6,510.0
Taiwan,12,0,456.0
Taiwan,12,1,467.0
Taiwan,12,2,477.0
Taiwan,12,3,431.0
Taiwan,12,4,439.0
Taiwan,12,5,438.0
Taiwan,12,6,376.0
Taiwan,13,0,389.0
Taiwan,13,1,361.0
Taiwan,13,2,366.0
Taiwan,13,3,352.0
Taiwan,13,4,346.0
Taiwan,13,5,366.0
Taiwan,13,6,311.0
Taiwan,14,0,297.0
Taiwan,14,1,338.0
Taiwan,14,2,358.0
Taiwan,14,3,383.0
Taiwan,14,4,394.0
Taiwan,14,5,372.0
Taiwan,14,6,432.0
Taiwan,15,0,344.0
Taiwan,15,1,323.0
Taiwan,15,2,317.0
Taiwan,15,3,338.0
Taiwan,15,4,361.0
Taiwan,15,5,330.0
Taiwan,15,6,326.0
Taiwan,16,0,292.0
Taiwan,16,1,317.0
Taiwan,16,2,344.0
Taiwan,16,3,364.0
Taiwan,16,4,386.0
Taiwan,16,5,360.0
Taiwan,16,6,323.0
Taiwan,17,0,312.0
Taiwan,17,1,352.0
Taiwan,17,2,362.0
Taiwan,17,3,382.0
Taiwan,17,4,348.0
Taiwan,17,5,339.0
Taiwan,17,6,376.0
Taiwan,18,0,330.0
Taiwan,18,1,385.0
Taiwan,18,2,395.0
Taiwan,18,3,392.0
Taiwan,18,4,404.0
Taiwan,18,5,352.0
Taiwan,18,6,380.0
Taiwan,19,0,313.0
Taiwan,19,1,363.0
Taiwan,19,2,329.0
Taiwan,19,3,385.0
Taiwan,19,4,407.0
Taiwan,19,5,387.0
Taiwan,19,6,366.0
Taiwan,20,0,348.0
Taiwan,20,1,390.0
Taiwan,20,2,418.0
Taiwan,20,3,423.0
Taiwan,20,4,438.0
Taiwan,20,5,427.0
Taiwan,20,6,395.0
Taiwan,21,0,346.0
Taiwan,21,1,417.0
Taiwan,21,2,410.0
Taiwan,21,3,397.0
Taiwan,21,4,419.0
Taiwan,21,5,416.0
Taiwan,21,6,382.0
Taiwan,22,0,355.0
Taiwan,22,1,395.0
Taiwan,22,2,396.0
Taiwan,22,3,379.0
Thailand,1,2,1466.0
Thailand,1,3,1327.0
Thailand,1,4,1373.0
Thailand,1,5,1428.0
Thailand,1,6,1455.0
Thailand,2,0,1439.0
Thailand,2,1,1314.0
Thailand,2,2,1331.0
Thailand,2,3,1406.0
Thailand,2,4,1537.0
Thailand,2,5,1648.0
Thailand,2,6,1595.0
Thailand,3,0,1594.0
Thailand,3,1,1621.0
Thailand,3,2,1691.0
Thailand,3,3,1661.0
Thailand,3,4,1756.0
Thailand,3,5,1405.0
Thailand,3,6,1610.0
Thailand,4,0,1608.0
Thailand,4,1,1538.0
Thailand,4,2,1630.0
Thailand,4,3,1677.0
Thailand,4,4,1710.0
Thailand,4,5,1606.0
Thailand,4,6,1631.0
Thailand,5,0,1689.0
Thailand,5,1,1665.0
Thailand,5,2,1680.0
Thailand,5,3,1573.0
Thailand,5,4,1587.0
Thailand,5,5,1625.0
Thailand,5,6,1574.0
Thailand,6,0,1539.0
Thailand,6,1,1498.0
Thailand,6,2,1576.0
Thailand,6,3,1523.0
Thailand,6,4,1529.0
Thailand,6,5,1554.0
Thailand,6,6,1537.0
Thailand,7,0,1536.0
Thailand,7,1,1488.0
Thailand,7,2,1526.0
Thailand,7,3,1444.0
Thailand,7,4,1425.0
Thailand,7,5,1424.0
Thailand,7,6,1477.0
Thailand,8,0,1497.0
Thailand,8,1,1444.0
Thailand,8,2,1522.0
Thailand,8,3,1453.0
Thailand,8,4,1510.0
Thailand,8,5,1489.0
Thailand,8,6,1508.0
Thailand,9,0,1487.0
Thailand,9,1,1393.0
Thailand,9,2,1474.0
Thailand,9,3,1415.0
Thailand,9,4,1444.0
Thailand,9,5,1419.0
Thailand,9,6,1408.0
Thailand,10,0,1346.0
Thailand,10,1,1323.0
Thailand,10,2,1326.0
Thailand,10,3,1275.0
Thailand,10,4,1338.0
Thailand,10,5,1255.0
Thailand,10,6,1236.0
Thailand,11,0,1212.0
Thailand,11,1,1080.0
Thailand,11,2,1185.0
Thailand,11,3,1115.0
Thailand,11,4,1148.0
Thailand,11,5,1077.0
Thailand,11,6,1116.0
Thailand,12,0,1037.0
Thailand,12,1,939.0
Thailand,12,2,1000.0
Thailand,12,3,938.0
Thailand,12,4,940.0
Thailand,12,5,904.0
Thailand,12,6,786.0
Thailand,13,0,717.0
Thailand,13,1,643.0
Thailand,13,2,566.0
Thailand,13,3,513.0
Thailand,13,4,510.0
Thailand,13,5,460.0
Thailand,13,6,421.0
Thailand,14,0,374.0
Thailand,14,1,363.0
Thailand,14,2,171.0
Thailand,14,3,173.0
Thailand,14,4,148.0
Thailand,14,5,141.0
Thailand,14,6,132.0
Thailand,15,0,133.0
Thailand,15,1,138.0
Thailand,15,2,143.0
Thailand,15,3,146.0
Thailand,15,4,129.0
Thailand,15,5,125.0
Thailand,15,6,119.0
Thailand,16,0,88.0
Thailand,16,1,119.0
Thailand,16,2,116.0
Thailand,16,3,108.0
Thailand,16,4,109.0
Thailand,16,5,105.0
Thailand,16,6,104.0
Thailand,17,0,77.0
Thailand,17,1,126.0
Thailand,17,2,117.0
Thailand,17,3,122.0
Thailand,17,4,118.0
Thailand,17,5,109.0
Thailand,17,6,113.0
Thailand,18,0,88.0
Thailand,18,1,109.0
Thailand,18,2,113.0
Thailand,18,3,121.0
Thailand,18,4,164.0
Thailand,18,5,166.0
Thailand,18,6,143.0
Thailand,19,0,135.0
Thailand,19,1,157.0
Thailand,19,2,156.0
Thailand,19,3,156.0
Thailand,19,4,166.0
Thailand,19,5,177.0
Thailand,19,6,151.0
Thailand,20,0,115.0
Thailand,20,1,87.0
Thailand,20,2,90.0
Thailand,20,3,61.0
Thailand,20,4,39.0
Thailand,20,5,62.0
Thailand,20,6,21.0
Thailand,21,0,49.0
Thailand,21,1,35.0
Thailand,21,2,26.0
Thailand,21,4,48.0
Thailand,21,5,21.0
Thailand,21,6,17.0
Thailand,22,0,9.0
Thailand,22,1,19.0
Thailand,22,2,13.0
Thailand,22,3,11.0
Tunisia,8,0,30.0
Tunisia,8,1,5.0
Tunisia,8,2,2.0
Tunisia,8,4,3.0
Tunisia,8,6,56.0
Tunisia,9,0,37.0
Tunisia,9,1,3.0
Tunisia,9,5,18.0
Tunisia,9,6,2.0
Tunisia,10,0,6.0
Tunisia,11,3,13.0
Tunisia,11,4,23.0
Tunisia,11,5,23.0
Tunisia,16,3,1.0
Tunisia,16,4,7.0
Tunisia,19,1,3.0
Tunisia,19,2,2.0
Tunisia,19,4,5.0
Tunisia,20,2,1.0
Tunisia,22,1,4.0
Tunisia,22,3,1.0
Turkey,1,2,839.0
Turkey,1,3,873.0
Turkey,1,4,944.0
Turkey,1,5,891.0
Turkey,1,6,925.0
Turkey,2,0,912.0
Turkey,2,1,371.0
Turkey,2,2,841.0
Turkey,2,3,968.0
Turkey,2,4,960.0
Turkey,2,5,900.0
Turkey,2,6,879.0
Turkey,3,0,925.0
Turkey,3,1,906.0
Turkey,3,2,910.0
Turkey,3,3,778.0
Turkey,3,4,827.0
Turkey,3,5,789.0
Turkey,3,6,904.0
Turkey,4,0,933.0
Turkey,4,1,847.0
Turkey,4,2,955.0
Turkey,4,3,1004.0
Turkey,4,4,1002.0
Turkey,4,5,921.0
Turkey,4,6,1003.0
Turkey,5,0,978.0
Turkey,5,1,886.0
Turkey,5,2,932.0
Turkey,5,3,904.0
Turkey,5,4,1000.0
Turkey,5,5,961.0
Turkey,5,6,991.0
Turkey,6,0,975.0
Turkey,6,1,918.0
Turkey,6,2,705.0
Turkey,6,3,934.0
Turkey,6,4,972.0
Turkey,6,5,785.0
Turkey,6,6,854.0
Turkey,7,0,908.0
Turkey,7,1,889.0
Turkey,7,2,908.0
Turkey,7,3,909.0
Turkey,7,4,960.0
Turkey,7,5,844.0
Turkey,7,6,910.0
Turkey,8,0,900.0
Turkey,8,1,869.0
Turkey,8,2,893.0
Turkey,8,3,979.0
Turkey,8,4,907.0
Turkey,8,5,843.0
Turkey,8,6,943.0
Turkey,9,0,972.0
Turkey,9,1,897.0
Turkey,9,2,929.0
Turkey,9,3,1010.0
Turkey,9,4,981.0
Turkey,9,5,888.0
Turkey,9,6,922.0
Turkey,10,0,912.0
Turkey,10,1,887.0
Turkey,10,2,894.0
Turkey,10,3,947.0
Turkey,10,4,974.0
Turkey,10,5,901.0
Turkey,10,6,909.0
Turkey,11,0,920.0
Turkey,11,1,808.0
Turkey,11,2,851.0
Turkey,11,3,921.0
Turkey,11,4,915.0
Turkey,11,5,875.0
Turkey,11,6,913.0
Turkey,12,0,776.0
Turkey,12,1,646.0
Turkey,12,2,564.0
Turkey,12,3,534.0
Turkey,12,4,544.0
Turkey,12,5,413.0
Turkey,12,6,353.0
Turkey,13,0,232.0
Turkey,13,1,179.0
Turkey,13,2,200.0
Turkey,13,3,227.0
Turkey,13,4,239.0
Turkey,13,5,174.0
Turkey,13,6,73.0
Turkey,14,0,96.0
Turkey,14,1,91.0
Turkey,14,2,120.0
Turkey,14,3,113.0
Turkey,14,4,103.0
Turkey,14,5,80.0
Turkey,14,6,69.0
Turkey,15,0,73.0
Turkey,15,1,76.0
Turkey,15,2,83.0
Turkey,15,3,104.0
Turkey,15,4,114.0
Turkey,15,5,71.0
Turkey,15,6,58.0
Turkey,16,0,81.0
Turkey,16,1,86.0
Turkey,16,2,94.0
Turkey,16,3,112.0
Turkey,16,4,126.0
Turkey,16,5,79.0
Turkey,16,6,82.0
Turkey,17,0,150.0
Turkey,17,1,113.0
Turkey,17,2,141.0
Turkey,17,3,140.0
Turkey,17,4,117.0
Turkey,17,5,107.0
Turkey,17,6,88.0
Turkey,18,0,132.0
Turkey,18,1,129.0
Turkey,18,2,161.0
Turkey,18,3,160.0
Turkey,18,4,131.0
Turkey,18,5,116.0
Turkey,18,6,105.0
Turkey,19,0,165.0
Turkey,19,1,154.0
Turkey,19,2,167.0
Turkey,19,3,146.0
Turkey,19,4,146.0
Turkey,19,5,147.0
Turkey,19,6,146.0
Turkey,20,0,145.0
Turkey,20,1,154.0
Turkey,20,2,162.0
Turkey,20,3,155.0
Turkey,20,4,182.0
Turkey,20,5,129.0
Turkey,20,6,108.0
Turkey,21,0,116.0
Turkey,21,1,119.0
Turkey,21,2,131.0
Turkey,21,3,155.0
Turkey,21,4,155.0
Turkey,21,5,106.0
Turkey,21,6,87.0
Turkey,22,0,87.0
Turkey,22,1,92.0
Turkey,22,2,124.0
Turkey,22,3,140.0
Ukraine,1,2,220.0
Ukraine,1,3,226.0
Ukraine,1,4,253.0
Ukraine,1,5,234.0
Ukraine,1,6,274.0
Ukraine,2,0,261.0
Ukraine,2,1,197.0
Ukraine,2,2,226.0
Ukraine,2,3,192.0
Ukraine,2,4,217.0
Ukraine,2,5,221.0
Ukraine,2,6,242.0
Ukraine,3,0,237.0
Ukraine,3,1,209.0
Ukraine,3,2,218.0
Ukraine,3,3,193.0
Ukraine,3,4,259.0
Ukraine,3,5,210.0
Ukraine,3,6,234.0
Ukraine,4,0,257.0
Ukraine,4,1,224.0
Ukraine,4,2,231.0
Ukraine,4,3,215.0
Ukraine,4,4,231.0
Ukraine,4,5,187.0
Ukraine,4,6,222.0
Ukraine,5,0,229.0
Ukraine,5,1,221.0
Ukraine,5,2,207.0
Ukraine,5,3,221.0
Ukraine,5,4,206.0
Ukraine,5,5,203.0
Ukraine,5,6,243.0
Ukraine,6,0,266.0
Ukraine,6,1,189.0
Ukraine,6,2,262.0
Ukraine,6,3,220.0
Ukraine,6,4,258.0
Ukraine,6,5,209.0
Ukraine,6,6,224.0
Ukraine,7,0,258.0
Ukraine,7,1,201.0
Ukraine,7,2,230.0
Ukraine,7,3,211.0
Ukraine,7,4,232.0
Ukraine,7,5,193.0
Ukraine,7,6,257.0
Ukraine,8,0,252.0
Ukraine,8,1,211.0
Ukraine,8,2,244.0
Ukraine,8,3,221.0
Ukraine,8,4,241.0
Ukraine,8,5,194.0
Ukraine,8,6,239.0
Ukraine,9,0,266.0
Ukraine,9,1,203.0
Ukraine,9,2,216.0
Ukraine,9,3,216.0
Ukraine,9,4,269.0
Ukraine,9,5,219.0
Ukraine,9,6,246.0
Ukraine,10,0,244.0
Ukraine,10,1,219.0
Ukraine,10,2,253.0
Ukraine,10,3,208.0
Ukraine,10,4,236.0
Ukraine,10,5,198.0
Ukraine,10,6,229.0
Ukraine,11,0,243.0
Ukraine,11,1,233.0
Ukraine,11,2,232.0
Ukraine,11,3,197.0
Ukraine,11,4,246.0
Ukraine,11,5,199.0
Ukraine,11,6,220.0
Ukraine,12,0,179.0
Ukraine,12,1,56.0
Ukraine,12,2,68.0
Ukraine,12,3,49.0
Ukraine,12,4,55.0
Ukraine,12,5,51.0
Ukraine,12,6,48.0
Ukraine,13,0,39.0
Ukraine,13,1,54.0
Ukraine,13,2,64.0
Ukraine,13,3,52.0
Ukraine,13,4,84.0
Ukraine,13,5,12.0
Ukraine,13,6,16.0
Ukraine,14,0,8.0
Ukraine,14,1,8.0
Ukraine,14,2,14.0
Ukraine,14,3,10.0
Ukraine,14,4,10.0
Ukraine,14,5,12.0
Ukraine,14,6,2.0
Ukraine,15,0,17.0
Ukraine,15,1,14.0
Ukraine,15,2,21.0
Ukraine,15,3,19.0
Ukraine,15,4,14.0
Ukraine,15,5,15.0
Ukraine,15,6,5.0
Ukraine,16,0,15.0
Ukraine,16,1,11.0
Ukraine,16,2,15.0
Ukraine,16,3,16.0
Ukraine,16,4,30.0
Ukraine,16,5,22.0
Ukraine,16,6,10.0
Ukraine,17,0,17.0
Ukraine,17,1,19.0
Ukraine,17,2,26.0
Ukraine,17,3,21.0
Ukraine,17,4,16.0
Ukraine,17,5,12.0
Ukraine,17,6,12.0
Ukraine,18,0,16.0
Ukraine,18,1,24.0
Ukraine,18,2,24.0
Ukraine,18,3,32.0
Ukraine,18,4,31.0
Ukraine,18,5,15.0
Ukraine,18,6,21.0
Ukraine,19,0,41.0
Ukraine,19,1,32.0
Ukraine,19,2,34.0
Ukraine,19,3,30.0
Ukraine,19,4,30.0
Ukraine,19,5,31.0
Ukraine,19,6,27.0
Ukraine,20,0,34.0
Ukraine,20,1,23.0
Ukraine,20,2,43.0
Ukraine,20,3,45.0
Ukraine,20,4,40.0
Ukraine,20,5,28.0
Ukraine,20,6,24.0
Ukraine,21,0,40.0
Ukraine,21,1,39.0
Ukraine,21,2,41.0
Ukraine,21,3,37.0
Ukraine,21,4,46.0
Ukraine,21,5,26.0
Ukraine,21,6,34.0
Ukraine,22,0,36.0
Ukraine,22,1,43.0
Ukraine,22,2,45.0
Ukraine,22,3,26.0
United Arab Emirates,1,2,1612.0
United Arab Emirates,1,3,1600.0
United Arab Emirates,1,4,1609.0
United Arab Emirates,1,5,1817.0
United Arab Emirates,1,6,1803.0
United Arab Emirates,2,0,1628.0
United Arab Emirates,2,1,1531.0
United Arab Emirates,2,2,1591.0
United Arab Emirates,2,3,1826.0
United Arab Emirates,2,4,1759.0
United Arab Emirates,2,5,1773.0
United Arab Emirates,2,6,1647.0
United Arab Emirates,3,0,1483.0
United Arab Emirates,3,1,1574.0
United Arab Emirates,3,2,1785.0
United Arab Emirates,3,3,1643.0
United Arab Emirates,3,4,1665.0
United Arab Emirates,3,5,1427.0
United Arab Emirates,3,6,1649.0
United Arab Emirates,4,0,1525.0
United Arab Emirates,4,1,1471.0
United Arab Emirates,4,2,1543.0
United Arab Emirates,4,3,1664.0
United Arab Emirates,4,4,1559.0
United Arab Emirates,4,5,1526.0
United Arab Emirates,4,6,1526.0
United Arab Emirates,5,0,1448.0
United Arab Emirates,5,1,1457.0
United Arab Emirates,5,2,1460.0
United Arab Emirates,5,3,1321.0
United Arab Emirates,5,4,1306.0
United Arab Emirates,5,5,1406.0
United Arab Emirates,5,6,1515.0
United Arab Emirates,6,0,1406.0
United Arab Emirates,6,1,1494.0
United Arab Emirates,6,2,1499.0
United Arab Emirates,6,3,1504.0
United Arab Emirates,6,4,798.0
United Arab Emirates,6,5,781.0
United Arab Emirates,6,6,1376.0
United Arab Emirates,7,0,1378.0
United Arab Emirates,7,1,1252.0
United Arab Emirates,7,2,1285.0
United Arab Emirates,7,3,1325.0
United Arab Emirates,7,4,1305.0
United Arab Emirates,7,5,1259.0
United Arab Emirates,7,6,1379.0
United Arab Emirates,8,0,1210.0
United Arab Emirates,8,1,1290.0
United Arab Emirates,8,2,1448.0
United Arab Emirates,8,3,1483.0
United Arab Emirates,8,4,1234.0
United Arab Emirates,8,5,1311.0
United Arab Emirates,8,6,1467.0
United Arab Emirates,9,0,1575.0
United Arab Emirates,9,1,567.0
United Arab Emirates,9,2,1125.0
United Arab Emirates,9,3,1477.0
United Arab Emirates,9,4,1441.0
United Arab Emirates,9,5,1515.0
United Arab Emirates,9,6,1586.0
United Arab Emirates,10,0,1534.0
United Arab Emirates,10,1,1050.0
United Arab Emirates,10,2,1088.0
United Arab Emirates,10,3,1416.0
United Arab Emirates,10,4,1460.0
United Arab Emirates,10,5,1461.0
United Arab Emirates,10,6,1497.0
United Arab Emirates,11,0,1205.0
United Arab Emirates,11,1,1118.0
United Arab Emirates,11,2,1276.0
United Arab Emirates,11,3,1332.0
United Arab Emirates,11,4,1228.0
United Arab Emirates,11,5,1257.0
United Arab Emirates,11,6,1295.0
United Arab Emirates,12,0,1155.0
United Arab Emirates,12,1,842.0
United Arab Emirates,12,2,951.0
United Arab Emirates,12,3,863.0
United Arab Emirates,12,4,775.0
United Arab Emirates,12,5,706.0
United Arab Emirates,12,6,606.0
United Arab Emirates,13,0,461.0
United Arab Emirates,13,1,473.0
United Arab Emirates,13,2,203.0
United Arab Emirates,13,3,224.0
United Arab Emirates,13,4,182.0
United Arab Emirates,13,5,176.0
United Arab Emirates,13,6,178.0
United Arab Emirates,14,0,133.0
United Arab Emirates,14,1,153.0
United Arab Emirates,14,2,199.0
United Arab Emirates,14,3,167.0
United Arab Emirates,14,4,169.0
United Arab Emirates,14,5,162.0
United Arab Emirates,14,6,181.0
United Arab Emirates,15,0,154.0
United Arab Emirates,15,1,173.0
United Arab Emirates,15,2,209.0
United Arab Emirates,15,3,225.0
United Arab Emirates,15,4,197.0
United Arab Emirates,15,5,209.0
United Arab Emirates,15,6,212.0
United Arab Emirates,16,0,160.0
United Arab Emirates,16,1,184.0
United Arab Emirates,16,2,226.0
United Arab Emirates,16,3,230.0
United Arab Emirates,16,4,213.0
United Arab Emirates,16,5,246.0
United Arab Emirates,16,6,290.0
United Arab Emirates,17,0,240.0
United Arab Emirates,17,1,228.0
United Arab Emirates,17,2,269.0
United Arab Emirates,17,3,281.0
United Arab Emirates,17,4,224.0
United Arab Emirates,17,5,233.0
United Arab Emirates,17,6,251.0
United Arab Emirates,18,0,208.0
United Arab Emirates,18,1,261.0
United Arab Emirates,18,2,265.0
United Arab Emirates,18,3,297.0
United Arab Emirates,18,4,256.0
United Arab Emirates,18,5,262.0
United Arab Emirates,18,6,268.0
United Arab Emirates,19,0,230.0
United Arab Emirates,19,1,316.0
United Arab Emirates,19,2,300.0
United Arab Emirates,19,3,286.0
United Arab Emirates,19,4,253.0
United Arab Emirates,19,5,260.0
United Arab Emirates,19,6,283.0
United Arab Emirates,20,0,249.0
United Arab Emirates,20,1,292.0
United Arab Emirates,20,2,299.0
United Arab Emirates,20,3,352.0
United Arab Emirates,20,4,259.0
United Arab Emirates,20,5,304.0
United Arab Emirates,20,6,282.0
United Arab Emirates,21,0,246.0
United Arab Emirates,21,1,313.0
United Arab Emirates,21,2,342.0
United Arab Emirates,21,3,384.0
United Arab Emirates,21,4,293.0
United Arab Emirates,21,5,267.0
United Arab Emirates,21,6,274.0
United Arab Emirates,22,0,220.0
United Arab Emirates,22,1,279.0
United Arab Emirates,22,2,342.0
United Arab Emirates,22,3,342.0
United Kingdom,1,2,3867.0
United Kingdom,1,3,4962.0
United Kingdom,1,4,5337.0
United Kingdom,1,5,5180.0
United Kingdom,1,6,5356.0
United Kingdom,2,0,5018.0
United Kingdom,2,1,4342.0
United Kingdom,2,2,4349.0
United Kingdom,2,3,4685.0
United Kingdom,2,4,5504.0
United Kingdom,2,5,4060.0
United Kingdom,2,6,4844.0
United Kingdom,3,0,4346.0
United Kingdom,3,1,3816.0
United Kingdom,3,2,4229.0
United Kingdom,3,3,4499.0
United Kingdom,3,4,5295.0
United Kingdom,3,5,4502.0
United Kingdom,3,6,5246.0
United Kingdom,4,0,4865.0
United Kingdom,4,1,4292.0
United Kingdom,4,2,3668.0
United Kingdom,4,3,4411.0
United Kingdom,4,4,5145.0
United Kingdom,4,5,3922.0
United Kingdom,4,6,4550.0
United Kingdom,5,0,4875.0
United Kingdom,5,1,4247.0
United Kingdom,5,2,4420.0
United Kingdom,5,3,4426.0
United Kingdom,5,4,4875.0
United Kingdom,5,5,4204.0
United Kingdom,5,6,4796.0
United Kingdom,6,0,5006.0
United Kingdom,6,1,4243.0
United Kingdom,6,2,4794.0
United Kingdom,6,3,5231.0
United Kingdom,6,4,5485.0
United Kingdom,6,5,4529.0
United Kingdom,6,6,2897.0
United Kingdom,7,0,4671.0
United Kingdom,7,1,4252.0
United Kingdom,7,2,4855.0
United Kingdom,7,3,5294.0
United Kingdom,7,4,5698.0
United Kingdom,7,5,4032.0
United Kingdom,7,6,4560.0
United Kingdom,8,0,5348.0
United Kingdom,8,1,4812.0
United Kingdom,8,2,4880.0
United Kingdom,8,3,5011.0
United Kingdom,8,4,5437.0
United Kingdom,8,5,4645.0
United Kingdom,8,6,5294.0
United Kingdom,9,0,5213.0
United Kingdom,9,1,5163.0
United Kingdom,9,2,5141.0
United Kingdom,9,3,5278.0
United Kingdom,9,4,5301.0
United Kingdom,9,5,4355.0
United Kingdom,9,6,5166.0
United Kingdom,10,0,5584.0
United Kingdom,10,1,5156.0
United Kingdom,10,2,4929.0
United Kingdom,10,3,5089.0
United Kingdom,10,4,5864.0
United Kingdom,10,5,4479.0
United Kingdom,10,6,5073.0
United Kingdom,11,0,5415.0
United Kingdom,11,1,4537.0
United Kingdom,11,2,4554.0
United Kingdom,11,3,4821.0
United Kingdom,11,4,5750.0
United Kingdom,11,5,4327.0
United Kingdom,11,6,4427.0
United Kingdom,12,0,4952.0
United Kingdom,12,1,3803.0
United Kingdom,12,2,3385.0
United Kingdom,12,3,3462.0
United Kingdom,12,4,3682.0
United Kingdom,12,5,2341.0
United Kingdom,12,6,2356.0
United Kingdom,13,0,1999.0
United Kingdom,13,1,1390.0
United Kingdom,13,2,1133.0
United Kingdom,13,3,1157.0
United Kingdom,13,4,1141.0
United Kingdom,13,5,819.0
United Kingdom,13,6,741.0
United Kingdom,14,0,750.0
United Kingdom,14,1,774.0
United Kingdom,14,2,800.0
United Kingdom,14,3,703.0
United Kingdom,14,4,788.0
United Kingdom,14,5,561.0
United Kingdom,14,6,501.0
United Kingdom,15,0,565.0
United Kingdom,15,1,631.0
United Kingdom,15,2,674.0
United Kingdom,15,3,658.0
United Kingdom,15,4,514.0
United Kingdom,15,5,407.0
United Kingdom,15,6,425.0
United Kingdom,16,0,416.0
United Kingdom,16,1,585.0
United Kingdom,16,2,708.0
United Kingdom,16,3,749.0
United Kingdom,16,4,642.0
United Kingdom,16,5,447.0
United Kingdom,16,6,462.0
United Kingdom,17,0,603.0
United Kingdom,17,1,683.0
United Kingdom,17,2,860.0
United Kingdom,17,3,887.0
United Kingdom,17,4,778.0
United Kingdom,17,5,532.0
United Kingdom,17,6,486.0
United Kingdom,18,0,722.0
United Kingdom,18,1,671.0
United Kingdom,18,2,821.0
United Kingdom,18,3,816.0
United Kingdom,18,4,741.0
United Kingdom,18,5,472.0
United Kingdom,18,6,520.0
United Kingdom,19,0,752.0
United Kingdom,19,1,832.0
United Kingdom,19,2,911.0
United Kingdom,19,3,931.0
United Kingdom,19,4,644.0
United Kingdom,19,5,548.0
United Kingdom,19,6,556.0
United Kingdom,20,0,785.0
United Kingdom,20,1,968.0
United Kingdom,20,2,961.0
United Kingdom,20,3,947.0
United Kingdom,20,4,969.0
United Kingdom,20,5,801.0
United Kingdom,20,6,759.0
United Kingdom,21,0,948.0
United Kingdom,21,1,1127.0
United Kingdom,21,2,1366.0
United Kingdom,21,3,1188.0
United Kingdom,21,4,872.0
United Kingdom,21,5,700.0
United Kingdom,21,6,807.0
United Kingdom,22,0,1289.0
United Kingdom,22,1,1186.0
United Kingdom,22,2,1329.0
United Kingdom,22,3,1248.0
United States,1,2,46714.0
United States,1,3,57806.0
United States,1,4,57736.0
United States,1,5,56818.0
United States,1,6,57697.0
United States,2,0,62701.0
United States,2,1,62792.0
United States,2,2,59852.0
United States,2,3,64638.0
United States,2,4,63197.0
United States,2,5,52131.0
United States,2,6,50572.0
United States,3,0,55794.0
United States,3,1,59163.0
United States,3,2,62686.0
United States,3,3,60850.0
United States,3,4,64639.0
United States,3,5,42532.0
United States,3,6,49145.0
United States,4,0,58752.0
United States,4,1,63005.0
United States,4,2,59176.0
United States,4,3,67354.0
United States,4,4,66350.0
United States,4,5,54540.0
United States,4,6,50225.0
United States,5,0,60687.0
United States,5,1,63323.0
United States,5,2,62880.0
United States,5,3,64800.0
